ID,line,path,eva_nr,category,station,state,city,zip,long,lat,arrival_plan,departure_plan,arrival_change,departure_change,arrival_delay_m,departure_delay_m,info,arrival_delay_check,departure_delay_check
8352762151701721590-2407080034-4,3,Hannover Hbf|Hannover-Kleefeld|Hannover Karl-Wiechert-Allee,8000578,5,Anderten-Misburg,Niedersachsen,Hannover-Anderten,30559,9.861109,52.369161,2024-07-08 00:43:00,2024-07-08 00:43:00,2024-07-08 00:43:00,2024-07-08 00:43:00,0,0,Information,on_time,on_time
-1113872591615872448-2407072343-7,3,Hildesheim Hbf|Harsum|Algermissen|Sehnde|Lehrte|Ahlten,8000578,5,Anderten-Misburg,Niedersachsen,Hannover-Anderten,30559,9.861109,52.369161,2024-07-08 00:14:00,2024-07-08 00:14:00,2024-07-08 00:14:00,2024-07-08 00:14:00,0,0,Information,on_time,on_time
2117934828130981348-2407072340-11,3,Angermünde|Wilmersdorf(Angerm)|Warnitz(Uckermark)|Seehausen(Uckermark)|Prenzlau|Nechlin|Pasewalk|Jatznick|Ferdinandshof|Ducherow,8011044,5,Anklam,Mecklenburg-Vorpommern,Anklam,17389,13.701827,53.856102,2024-07-08 00:56:00,2024-07-08 00:57:00,2024-07-08 00:56:00,2024-07-08 00:57:00,0,0,,on_time,on_time
3019202154709505854-2407080038-3,33,Mönchengladbach Hbf|Viersen,8000584,5,Anrath,Nordrhein-Westfalen,Willich,47877,6.45023,51.285536,2024-07-08 00:49:00,2024-07-08 00:50:00,,,0,0,Bauarbeiten. (Quelle: zuginfo.nrw),on_time,on_time
-2982859918294871248-2407072335-11,33,Duisburg Hbf|Duisburg-Hochfeld Süd|Rheinhausen Ost|Rheinhausen|Krefeld-Hohenbudberg Chempark|Krefeld-Uerdingen|Krefeld-Linn|Krefeld-Oppum|Krefeld Hbf|Forsthaus,8000584,5,Anrath,Nordrhein-Westfalen,Willich,47877,6.45023,51.285536,2024-07-08 00:07:00,2024-07-08 00:08:00,2024-07-08 00:08:00,2024-07-08 00:09:00,1,1,Bauarbeiten. (Quelle: zuginfo.nrw),on_time,on_time
-260201455100667482-2407080014-1,4,,8000009,3,Ansbach,Bayern,Ansbach,91522,10.578239,49.298032,,2024-07-08 00:14:00,,2024-07-08 00:14:00,0,0,,on_time,on_time
5936763616756446203-2407072309-18,20,Leipzig Hbf|Leipzig-Möckern|Leipzig-Leutzsch|Leipzig-Rückmarsdorf|Leipzig-Miltitz|Markranstädt|Großlehna|Kötzschau|Bad Dürrenberg|Großkorbetha|Weißenfels|Leißling|Naumburg(Saale)Hbf|Bad Kösen|Großheringen|Bad Sulza|Niedertrebra,8011051,4,Apolda,Thüringen,Apolda,99510,11.526136,51.03094,2024-07-08 00:30:00,2024-07-08 00:31:00,2024-07-08 00:30:00,2024-07-08 00:31:00,0,0,,on_time,on_time
2347053826992548858-2407080007-4,42,Münster(Westf)Hbf|Münster-Albachten|Senden-Bösensell,8000595,4,Nottuln-Appelhülsen,Nordrhein-Westfalen,Nottuln-Appelhülsen,48301,7.426334,51.892139,2024-07-08 00:20:00,2024-07-08 00:20:00,2024-07-08 00:20:00,2024-07-08 00:20:00,0,0,,on_time,on_time
-7811368954226795941-2407072306-15,2,Düsseldorf Hbf|Düsseldorf Flughafen|Duisburg Hbf|Mülheim(Ruhr)Hbf|Essen Hbf|Gelsenkirchen Hbf|Wanne-Eickel Hbf|Recklinghausen Süd|Recklinghausen Hbf|Marl-Sinsen|Haltern am See|Sythen|Dülmen|Buldern,8000595,4,Nottuln-Appelhülsen,Nordrhein-Westfalen,Nottuln-Appelhülsen,48301,7.426334,51.892139,2024-07-08 00:37:00,2024-07-08 00:38:00,2024-07-08 00:37:00,2024-07-08 00:38:00,0,0,,on_time,on_time
477558261709148762-2407080010-9,31,Mainz Hbf|Mainz Waggonfabrik|Mainz-Gonsenheim|Mainz-Marienborn|Klein Winternheim-Ober Olm|Nieder Olm|Saulheim|Wörrstadt,8000602,5,Armsheim,Rheinland-Pfalz,Armsheim,55288,8.074113,49.808372,2024-07-08 00:45:00,2024-07-08 00:45:00,2024-07-08 00:45:00,2024-07-08 00:45:00,0,0,,on_time,on_time
-7482504967361172310-2407080021-1,57,,8000605,4,Arnsberg (Westf),Nordrhein-Westfalen,Arnsberg,59821,8.067965,51.405662,,2024-07-08 00:21:00,,2024-07-08 00:21:00,0,0,Bauarbeiten. (Quelle: zuginfo.nrw),on_time,on_time
-6420897253859089585-2407072350-6,RB60,Dresden Hbf|Dresden Mitte|Dresden-Neustadt|Dresden-Klotzsche|Radeberg,8010006,5,Arnsdorf (b Dresden),Sachsen,Arnsdorf,1477,13.982212,51.092807,2024-07-08 00:14:00,2024-07-08 00:14:00,2024-07-08 00:18:00,2024-07-08 00:18:00,4,4,,on_time,on_time
1202483610931944812-2407072318-16,RB60,Görlitz|Görlitz-Rauschwalde|Gersdorf(Görlitz)|Reichenbach(Oberlausitz)|Zoblitz|Löbau(Sachs)|Breitendorf|Pommritz|Kubschütz|Bautzen|Seitschen|Demitz-Thumitz|Bischofswerda|Weickersdorf(Sachs)|Großharthau,8010006,5,Arnsdorf (b Dresden),Sachsen,Arnsdorf,1477,13.982212,51.092807,2024-07-08 00:44:00,2024-07-08 00:45:00,2024-07-08 00:44:00,2024-07-08 00:45:00,0,0,,on_time,on_time
3699460996554102396-2407072350-6,RB61,Dresden Hbf|Dresden Mitte|Dresden-Neustadt|Dresden-Klotzsche|Radeberg,8010006,5,Arnsdorf (b Dresden),Sachsen,Arnsdorf,1477,13.982212,51.092807,2024-07-08 00:14:00,2024-07-08 00:14:00,2024-07-08 00:18:00,2024-07-08 00:18:00,4,4,,on_time,on_time
2492143918486028416-2407072351-14,RB61,Ebersbach(Sachs)|Neusalza-Spremberg|Taubenheim(Spree)|Sohland|Schirgiswalde-Kirschau|Wilthen|Neukirch(Lausitz)Ost|Neukirch(Lausitz)West|Putzkau|Schmölln(Ol)|Bischofswerda|Weickersdorf(Sachs)|Großharthau,8010006,5,Arnsdorf (b Dresden),Sachsen,Arnsdorf,1477,13.982212,51.092807,2024-07-08 00:44:00,2024-07-08 00:45:00,2024-07-08 00:44:00,2024-07-08 00:45:00,0,0,,on_time,on_time
-354358819527274421-2407080003-6,44,Erfurt Hbf|Erfurt-Bischleben|Neudietendorf|Sülzenbrücken|Haarhausen,8010007,4,Arnstadt Hbf,Thüringen,Arnstadt,99310,10.948262,50.841939,2024-07-08 00:23:00,2024-07-08 00:24:00,2024-07-08 00:23:00,2024-07-08 00:24:00,0,0,,on_time,on_time
6411876671020775734-2407080003-6,46,Erfurt Hbf|Erfurt-Bischleben|Neudietendorf|Sülzenbrücken|Haarhausen,8010007,4,Arnstadt Hbf,Thüringen,Arnstadt,99310,10.948262,50.841939,2024-07-08 00:23:00,2024-07-08 00:24:00,2024-07-08 00:23:00,2024-07-08 00:24:00,0,0,,on_time,on_time
9117006994590991223-2407072236-16,54,Würzburg Hbf|Würzburg-Zell|Veitshöchheim|Thüngersheim|Retzbach-Zellingen|Himmelstadt|Karlstadt(Main)|Wernfeld|Gemünden(Main)|Langenprozelten|Lohr Bahnhof|Partenstein|Heigenbrücken|Laufach|Hösbach,8000010,2,Aschaffenburg Hbf,Bayern,Aschaffenburg,63739,9.143697,49.980557,2024-07-08 00:22:00,2024-07-08 00:24:00,2024-07-08 00:26:00,2024-07-08 00:27:00,4,3,,on_time,on_time
-527291053674496399-2407080005-5,RB84,Kiel Hbf|Kiel-Elmschenhagen|Raisdorf|Preetz,8000011,5,Ascheberg (Holst),Schleswig-Holstein,Ascheberg (Holstein),24326,10.339481,54.148462,2024-07-08 00:37:00,2024-07-08 00:38:00,2024-07-08 00:37:00,2024-07-08 00:38:00,0,0,,on_time,on_time
6109077175066149143-2407072328-8,RB84,Lübeck Hbf|Bad Schwartau|Pansdorf|Pönitz(Holst)|Eutin|Bad Malente-Gremsmühlen|Plön,8000011,5,Ascheberg (Holst),Schleswig-Holstein,Ascheberg (Holstein),24326,10.339481,54.148462,2024-07-08 00:19:00,2024-07-08 00:20:00,2024-07-08 00:19:00,2024-07-08 00:20:00,0,0,,on_time,on_time
-8623493443822830758-2407080006-6,RE83,Lübeck Hbf|Bad Schwartau|Eutin|Bad Malente-Gremsmühlen|Plön,8000011,5,Ascheberg (Holst),Schleswig-Holstein,Ascheberg (Holstein),24326,10.339481,54.148462,2024-07-08 00:49:00,2024-07-08 00:50:00,2024-07-08 00:49:00,2024-07-08 00:50:00,0,0,,on_time,on_time
4137780767720878431-2407072343-4,RE83,Kiel Hbf|Raisdorf|Preetz,8000011,5,Ascheberg (Holst),Schleswig-Holstein,Ascheberg (Holstein),24326,10.339481,54.148462,2024-07-08 00:07:00,2024-07-08 00:08:00,2024-07-08 00:08:00,2024-07-08 00:09:00,1,1,,on_time,on_time
-3867961652283034517-2407080023-6,44,Bernburg Hbf|Ilberstedt|Güsten|Giersleben|Schierstedt,8010009,4,Aschersleben Pbf,Sachsen-Anhalt,Aschersleben,6449,11.465689,51.757122,2024-07-08 00:46:00,2024-07-08 00:47:00,2024-07-08 00:46:00,2024-07-08 00:47:00,0,0,,on_time,on_time
4760651137475633059-2407072359-8,RB31,Uelzen|Bad Bevensen|Bienenbüttel|Lüneburg|Bardowick|Radbruch|Winsen(Luhe),8000627,5,Ashausen,Niedersachsen,Stelle,21435,10.145564,53.368693,2024-07-08 00:40:00,2024-07-08 00:40:00,2024-07-08 00:40:00,2024-07-08 00:40:00,0,0,,on_time,on_time
6460993900723984023-2407072333-6,RB31,Hamburg Hbf|Hamburg-Harburg|Meckelfeld|Maschen|Stelle,8000627,5,Ashausen,Niedersachsen,Stelle,21435,10.145564,53.368693,2024-07-08 00:02:00,2024-07-08 00:02:00,2024-07-08 00:13:00,2024-07-08 00:13:00,11,11,,delay,delay
-3066283384668269754-2407072352-10,5,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg,8000630,4,Asperg,Baden-Württemberg,Asperg,71679,9.147797,48.907359,2024-07-08 00:17:00,2024-07-08 00:17:00,2024-07-08 00:17:00,2024-07-08 00:17:00,0,0,Information,on_time,on_time
8164387048971779418-2407080007-3,5,Bietigheim-Bissingen|Tamm(Württ),8000630,4,Asperg,Baden-Württemberg,Asperg,71679,9.147797,48.907359,2024-07-08 00:12:00,2024-07-08 00:13:00,2024-07-08 00:12:00,2024-07-08 00:13:00,0,0,Information,on_time,on_time
-276896031776243712-2407072351-4,RE5,München Hbf Gl.5-10|München Ost|Grafing Bahnhof,8000634,5,Aßling (Oberbay),Bayern,Aßling ,85617,11.993518,47.989491,2024-07-08 00:21:00,2024-07-08 00:21:00,2024-07-08 00:23:00,2024-07-08 00:23:00,2,2,,on_time,on_time
2931906224447066494-2407072250-14,RE5,Salzburg Hbf|Salzburg Mülln-Altstadt|Freilassing|Teisendorf|Traunstein|Bergen(Oberbay)|Übersee|Bernau a Chiemsee|Prien am Chiemsee|Bad Endorf|Rosenheim|Großkarolinenfeld|Ostermünchen,8000634,5,Aßling (Oberbay),Bayern,Aßling ,85617,11.993518,47.989491,2024-07-08 00:26:00,2024-07-08 00:27:00,2024-07-08 00:26:00,2024-07-08 00:27:00,0,0,,on_time,on_time
-1308595689782672773-2407080000-7,2,Blankenfelde (S)|Mahlow|Berlin-Lichtenrade|Berlin Schichauweg|Berlin Buckower Chaussee|Berlin-Marienfelde,8089003,4,Attilastraße,Berlin,Berlin,12105,13.360951,52.447681,2024-07-08 00:20:00,2024-07-08 00:21:00,2024-07-08 00:20:00,2024-07-08 00:21:00,0,0,,on_time,on_time
3983164985221343074-2407072340-7,2,Blankenfelde (S)|Mahlow|Berlin-Lichtenrade|Berlin Schichauweg|Berlin Buckower Chaussee|Berlin-Marienfelde,8089003,4,Attilastraße,Berlin,Berlin,12105,13.360951,52.447681,2024-07-08 00:00:00,2024-07-08 00:01:00,2024-07-08 00:02:00,2024-07-08 00:02:00,2,1,,on_time,on_time
-2963774187440278538-2407072323-22,2,Bernau (S)|Bernau-Friedenstal|Zepernick(Bernau)|Röntgental|Berlin-Buch|Berlin-Karow|Berlin-Blankenburg|Berlin-Pankow-Heinersdorf|Berlin-Pankow|Berlin Bornholmer Str.|Berlin Gesundbrunnen(S)|Berlin Humboldthain|Berlin Nordbahnhof|Berlin Oranienburger Straße|Berlin Friedrichstraße (S)|Berlin Brandenburger Tor|Berlin Potsdamer Platz (S)|Berlin Anhalter Bf|Berlin Yorckstr.(S2)|Berlin Südkreuz (S)|Berlin Priesterweg,8089003,4,Attilastraße,Berlin,Berlin,12105,13.360951,52.447681,2024-07-08 00:14:00,2024-07-08 00:15:00,2024-07-08 00:16:00,2024-07-08 00:16:00,2,1,,on_time,on_time
-5738915798531129536-2407072343-22,2,Bernau (S)|Bernau-Friedenstal|Zepernick(Bernau)|Röntgental|Berlin-Buch|Berlin-Karow|Berlin-Blankenburg|Berlin-Pankow-Heinersdorf|Berlin-Pankow|Berlin Bornholmer Str.|Berlin Gesundbrunnen(S)|Berlin Humboldthain|Berlin Nordbahnhof|Berlin Oranienburger Straße|Berlin Friedrichstraße (S)|Berlin Brandenburger Tor|Berlin Potsdamer Platz (S)|Berlin Anhalter Bf|Berlin Yorckstr.(S2)|Berlin Südkreuz (S)|Berlin Priesterweg,8089003,4,Attilastraße,Berlin,Berlin,12105,13.360951,52.447681,2024-07-08 00:34:00,2024-07-08 00:35:00,2024-07-08 00:34:00,2024-07-08 00:35:00,0,0,,on_time,on_time
-5950091281616137024-2407080020-7,2,Blankenfelde (S)|Mahlow|Berlin-Lichtenrade|Berlin Schichauweg|Berlin Buckower Chaussee|Berlin-Marienfelde,8089003,4,Attilastraße,Berlin,Berlin,12105,13.360951,52.447681,2024-07-08 00:40:00,2024-07-08 00:41:00,,,0,0,,on_time,on_time
-8301379295245375921-2407080003-22,2,Bernau (S)|Bernau-Friedenstal|Zepernick(Bernau)|Röntgental|Berlin-Buch|Berlin-Karow|Berlin-Blankenburg|Berlin-Pankow-Heinersdorf|Berlin-Pankow|Berlin Bornholmer Str.|Berlin Gesundbrunnen(S)|Berlin Humboldthain|Berlin Nordbahnhof|Berlin Oranienburger Straße|Berlin Friedrichstraße (S)|Berlin Brandenburger Tor|Berlin Potsdamer Platz (S)|Berlin Anhalter Bf|Berlin Yorckstr.(S2)|Berlin Südkreuz (S)|Berlin Priesterweg,8089003,4,Attilastraße,Berlin,Berlin,12105,13.360951,52.447681,2024-07-08 00:54:00,2024-07-08 00:55:00,2024-07-08 00:54:00,2024-07-08 00:55:00,0,0,,on_time,on_time
-1764616001057382001-2407072323-10,9,Köln Hbf|Köln Messe/Deutz|Porz(Rhein)|Troisdorf|Siegburg/Bonn|Hennef(Sieg)|Eitorf|Herchen|Schladern(Sieg),8000012,3,Au (Sieg),Nordrhein-Westfalen,Windeck,51570,7.656537,50.773765,2024-07-08 00:15:00,2024-07-08 00:16:00,2024-07-08 00:16:00,2024-07-08 00:17:00,1,1,Information. (Quelle: zuginfo.nrw),on_time,on_time
6747395917083058256-2407072346-19,27,Riegel-Malterdingen|Köndringen|Teningen-Mundingen|Emmendingen|Kollmarsreute|Denzlingen|Gundelfingen(Breisgau)|Freiburg-Zähringen|Freiburg-Herdern|Freiburg(Breisgau) Hbf|Freiburg-St Georgen|Ebringen|Schallstadt|Norsingen|Bad Krozingen|Heitersheim|Buggingen|Müllheim(Baden),8000657,5,Auggen,Baden-Württemberg,Auggen,79424,7.586788,47.789949,2024-07-08 00:54:00,2024-07-08 00:55:00,2024-07-08 00:55:00,2024-07-08 00:55:00,1,0,,on_time,on_time
-2524541331675730230-2407072353-11,27,Basel Bad Bf|Weil am Rhein|Haltingen|Eimeldingen|Efringen-Kirchen|Istein|Kleinkems|Rheinweiler|Bad Bellingen|Schliengen,8000657,5,Auggen,Baden-Württemberg,Auggen,79424,7.586788,47.789949,2024-07-08 00:24:00,2024-07-08 00:25:00,2024-07-08 00:24:00,2024-07-08 00:25:00,0,0,,on_time,on_time
4818429524705393843-2407072302-21,27,Orschweier|Ringsheim/Europa-Park|Herbolzheim(Breisg)|Kenzingen|Riegel-Malterdingen|Köndringen|Teningen-Mundingen|Emmendingen|Kollmarsreute|Denzlingen|Gundelfingen(Breisgau)|Freiburg(Breisgau) Hbf|Freiburg-St Georgen|Ebringen|Schallstadt|Norsingen|Bad Krozingen|Heitersheim|Buggingen|Müllheim(Baden),8000657,5,Auggen,Baden-Württemberg,Auggen,79424,7.586788,47.789949,2024-07-08 00:10:00,2024-07-08 00:11:00,2024-07-08 00:17:00,2024-07-08 00:17:00,7,6,,delay,delay
7734805089613574578-2407072359-2,RB13,Augsburg Hbf,8000658,3,Augsburg Haunstetterstraße,Bayern,Augsburg,86161,10.900985,48.355285,2024-07-08 00:01:00,2024-07-08 00:02:00,2024-07-08 00:03:00,2024-07-08 00:03:00,2,1,,on_time,on_time
-1621672876699348789-2407080006-10,9,München Hbf|München-Pasing|Mammendorf|Haspelmoor|Althegnenberg|Mering|Mering-St Afra|Kissing|Augsburg-Hochzoll,8000658,3,Augsburg Haunstetterstraße,Bayern,Augsburg,86161,10.900985,48.355285,2024-07-08 00:50:00,2024-07-08 00:50:00,2024-07-08 00:50:00,2024-07-08 00:50:00,0,0,,on_time,on_time
-1132115514607203488-2407072315-18,RB67,Weilheim(Oberbay)|Raisting|Dießen|St Alban|Riederau|Utting|Schondorf(Bay)|St Ottilien|Geltendorf|Walleshausen|Egling|Schmiechen(Schwab)|Merching|Mering|Mering-St Afra|Kissing|Augsburg-Hochzoll,8000658,3,Augsburg Haunstetterstraße,Bayern,Augsburg,86161,10.900985,48.355285,2024-07-08 00:35:00,2024-07-08 00:36:00,2024-07-08 00:35:00,2024-07-08 00:36:00,0,0,,on_time,on_time
6449613228243482585-2407072353-3,RB67,Augsburg-Oberhausen|Augsburg Hbf,8000658,3,Augsburg Haunstetterstraße,Bayern,Augsburg,86161,10.900985,48.355285,2024-07-08 00:01:00,2024-07-08 00:01:00,2024-07-08 00:03:00,2024-07-08 00:03:00,2,2,,on_time,on_time
1647016829303373226-2407072308-10,RB13,Ingolstadt Hbf|Brunnen(Oberbay)|Schrobenhausen|Radersdorf|Aichach|Obergriesbach|Dasing|Friedberg(Augsburg)|Augsburg-Hochzoll,8000658,3,Augsburg Haunstetterstraße,Bayern,Augsburg,86161,10.900985,48.355285,2024-07-08 00:05:00,2024-07-08 00:05:00,2024-07-08 00:06:00,2024-07-08 00:06:00,1,1,,on_time,on_time
-8506992454186612126-2407072346-8,RB69,Lagerlechfeld|Graben(Lechfeld)Gewerbepark|Oberottmarshausen|Bobingen|Inningen|Augsburg Messe|Augsburg Morellstr.,8000013,1,Augsburg Hbf,Bayern,Augsburg,86150,10.88557,48.365441,2024-07-08 00:13:00,2024-07-08 00:14:00,2024-07-08 00:13:00,2024-07-08 00:14:00,0,0,,on_time,on_time
6526500943120584903-2407080001-1,87,,8000013,1,Augsburg Hbf,Bayern,Augsburg,86150,10.88557,48.365441,,2024-07-08 00:01:00,,2024-07-08 00:01:00,0,0,,on_time,on_time
-1132115514607203488-2407072315-19,RB67,Weilheim(Oberbay)|Raisting|Dießen|St Alban|Riederau|Utting|Schondorf(Bay)|St Ottilien|Geltendorf|Walleshausen|Egling|Schmiechen(Schwab)|Merching|Mering|Mering-St Afra|Kissing|Augsburg-Hochzoll|Augsburg Haunstetterstraße,8000013,1,Augsburg Hbf,Bayern,Augsburg,86150,10.88557,48.365441,2024-07-08 00:39:00,2024-07-08 00:41:00,2024-07-08 00:39:00,2024-07-08 00:41:00,0,0,,on_time,on_time
-6711944245409804133-2407080018-1,RB77,,8000013,1,Augsburg Hbf,Bayern,Augsburg,86150,10.88557,48.365441,,2024-07-08 00:18:00,,2024-07-08 00:18:00,0,0,,on_time,on_time
7734805089613574578-2407072359-3,RB13,Augsburg Hbf|Augsburg Haunstetterstraße,8000661,3,Augsburg-Hochzoll,Bayern,Augsburg,86163,10.943376,48.352977,2024-07-08 00:05:00,2024-07-08 00:06:00,2024-07-08 00:06:00,2024-07-08 00:07:00,1,1,,on_time,on_time
-1621672876699348789-2407080006-9,9,München Hbf|München-Pasing|Mammendorf|Haspelmoor|Althegnenberg|Mering|Mering-St Afra|Kissing,8000661,3,Augsburg-Hochzoll,Bayern,Augsburg,86163,10.943376,48.352977,2024-07-08 00:47:00,2024-07-08 00:47:00,2024-07-08 00:47:00,2024-07-08 00:47:00,0,0,,on_time,on_time
-1132115514607203488-2407072315-17,RB67,Weilheim(Oberbay)|Raisting|Dießen|St Alban|Riederau|Utting|Schondorf(Bay)|St Ottilien|Geltendorf|Walleshausen|Egling|Schmiechen(Schwab)|Merching|Mering|Mering-St Afra|Kissing,8000661,3,Augsburg-Hochzoll,Bayern,Augsburg,86163,10.943376,48.352977,2024-07-08 00:32:00,2024-07-08 00:33:00,2024-07-08 00:32:00,2024-07-08 00:33:00,0,0,,on_time,on_time
6449613228243482585-2407072353-4,RB67,Augsburg-Oberhausen|Augsburg Hbf|Augsburg Haunstetterstraße,8000661,3,Augsburg-Hochzoll,Bayern,Augsburg,86163,10.943376,48.352977,2024-07-08 00:04:00,2024-07-08 00:05:00,2024-07-08 00:06:00,2024-07-08 00:07:00,2,2,,on_time,on_time
1647016829303373226-2407072308-9,RB13,Ingolstadt Hbf|Brunnen(Oberbay)|Schrobenhausen|Radersdorf|Aichach|Obergriesbach|Dasing|Friedberg(Augsburg),8000661,3,Augsburg-Hochzoll,Bayern,Augsburg,86163,10.943376,48.352977,2024-07-08 00:01:00,2024-07-08 00:01:00,2024-07-08 00:01:00,2024-07-08 00:02:00,0,1,,on_time,on_time
6526500943120584903-2407080001-2,87,Augsburg Hbf,8000662,4,Augsburg-Oberhausen,Bayern,Augsburg,86154,10.872533,48.380772,2024-07-08 00:03:00,2024-07-08 00:04:00,2024-07-08 00:03:00,2024-07-08 00:04:00,0,0,,on_time,on_time
-8498467652613556647-2407072326-11,87,Donauwörth|Bäumenheim|Mertingen Bahnhof|Nordendorf|Westendorf|Meitingen|Herbertshofen|Langweid(Lech)|Gablingen|Gersthofen,8000662,4,Augsburg-Oberhausen,Bayern,Augsburg,86154,10.872533,48.380772,2024-07-08 00:01:00,2024-07-08 00:02:00,2024-07-08 00:01:00,2024-07-08 00:02:00,0,0,,on_time,on_time
-1864719989850494098-2407080018-5,5,Ulm Hbf|Laupheim West|Biberach(Riß)|Bad Schussenried,8000014,4,Aulendorf,Baden-Württemberg,Aulendorf,88326,9.644046,47.953052,2024-07-08 00:59:00,2024-07-08 01:00:00,2024-07-08 00:59:00,2024-07-08 01:00:00,0,0,,on_time,on_time
-1351324616938075364-2407072337-4,3,Friedrichshafen Stadt|Meckenbeuren|Ravensburg,8000014,4,Aulendorf,Baden-Württemberg,Aulendorf,88326,9.644046,47.953052,2024-07-08 00:05:00,2024-07-08 00:08:00,2024-07-08 00:27:00,2024-07-08 00:28:00,22,20,,delay,delay
-4134203509296320161-2407080006-1,2,,8000669,4,Aumühle,Schleswig-Holstein,Aumühle,21521,10.314672,53.529853,,2024-07-08 00:06:00,,,0,0,,on_time,on_time
9163971608865104531-2407072329-6,RB33,Mönchengladbach Hbf|Rheydt Hbf|Wickrath|Herrath|Erkelenz,8000677,4,Hückelhoven-Baal,Nordrhein-Westfalen,Hückelhoven-Baal,41836,6.27280712,51.0329743,2024-07-08 00:22:00,2024-07-08 00:22:00,,,0,0,,on_time,on_time
-1789291156889335682-2407072358-4,RE4,Mönchengladbach Hbf|Rheydt Hbf|Erkelenz,8000677,4,Hückelhoven-Baal,Nordrhein-Westfalen,Hückelhoven-Baal,41836,6.27280712,51.0329743,2024-07-08 00:48:00,2024-07-08 00:48:00,,,0,0,,on_time,on_time
-8045179484884037898-2407072302-6,RB33,Herzogenrath|Übach-Palenberg|Geilenkirchen|Lindern|Brachelen,8000677,4,Hückelhoven-Baal,Nordrhein-Westfalen,Hückelhoven-Baal,41836,6.27280712,51.0329743,2024-07-08 00:01:00,2024-07-08 00:01:00,,,0,0,,on_time,on_time
-5116200977454988467-2407072331-28,7,Ahrensfelde (S)|Berlin Mehrower Allee|Berlin Raoul-Wallenberg-Str.|Berlin-Marzahn|Berlin Poelchaustr.|Berlin Springpfuhl|Berlin-Friedrichsfelde Ost|Berlin-Lichtenberg (S)|Berlin Nöldnerplatz|Berlin Ostkreuz (S)|Berlin Warschauer Straße|Berlin Ostbahnhof (S)|Berlin Jannowitzbrücke|Berlin Alexanderplatz (S)|Berlin Hackescher Markt|Berlin Friedrichstraße (S)|Berlin Hbf (S-Bahn)|Berlin Bellevue|Berlin-Tiergarten|Berlin Zoologischer Garten (S)|Berlin Savignyplatz|Berlin Charlottenburg (S)|Berlin Westkreuz|Berlin-Grunewald|Berlin-Nikolassee|Berlin-Wannsee (S)|Potsdam Griebnitzsee (S),8080070,4,Babelsberg,Brandenburg,Potsdam,14482,13.092871,52.391391,2024-07-08 00:40:00,2024-07-08 00:40:00,2024-07-08 00:40:00,2024-07-08 00:40:00,0,0,,on_time,on_time
-4974155122273476899-2407072251-28,7,Ahrensfelde (S)|Berlin Mehrower Allee|Berlin Raoul-Wallenberg-Str.|Berlin-Marzahn|Berlin Poelchaustr.|Berlin Springpfuhl|Berlin-Friedrichsfelde Ost|Berlin-Lichtenberg (S)|Berlin Nöldnerplatz|Berlin Ostkreuz (S)|Berlin Warschauer Straße|Berlin Ostbahnhof (S)|Berlin Jannowitzbrücke|Berlin Alexanderplatz (S)|Berlin Hackescher Markt|Berlin Friedrichstraße (S)|Berlin Hbf (S-Bahn)|Berlin Bellevue|Berlin-Tiergarten|Berlin Zoologischer Garten (S)|Berlin Savignyplatz|Berlin Charlottenburg (S)|Berlin Westkreuz|Berlin-Grunewald|Berlin-Nikolassee|Berlin-Wannsee (S)|Potsdam Griebnitzsee (S),8080070,4,Babelsberg,Brandenburg,Potsdam,14482,13.092871,52.391391,2024-07-08 00:00:00,2024-07-08 00:00:00,2024-07-08 00:05:00,2024-07-08 00:05:00,5,5,,on_time,on_time
-2159877480966285483-2407080001-2,7,Potsdam Hbf (S),8080070,4,Babelsberg,Brandenburg,Potsdam,14482,13.092871,52.391391,2024-07-08 00:04:00,2024-07-08 00:04:00,2024-07-08 00:04:00,2024-07-08 00:04:00,0,0,,on_time,on_time
398857489194859952-2407080041-2,7,Potsdam Hbf (S),8080070,4,Babelsberg,Brandenburg,Potsdam,14482,13.092871,52.391391,2024-07-08 00:44:00,2024-07-08 00:44:00,,,0,0,,on_time,on_time
6786112085151129871-2407072311-28,7,Ahrensfelde (S)|Berlin Mehrower Allee|Berlin Raoul-Wallenberg-Str.|Berlin-Marzahn|Berlin Poelchaustr.|Berlin Springpfuhl|Berlin-Friedrichsfelde Ost|Berlin-Lichtenberg (S)|Berlin Nöldnerplatz|Berlin Ostkreuz (S)|Berlin Warschauer Straße|Berlin Ostbahnhof (S)|Berlin Jannowitzbrücke|Berlin Alexanderplatz (S)|Berlin Hackescher Markt|Berlin Friedrichstraße (S)|Berlin Hbf (S-Bahn)|Berlin Bellevue|Berlin-Tiergarten|Berlin Zoologischer Garten (S)|Berlin Savignyplatz|Berlin Charlottenburg (S)|Berlin Westkreuz|Berlin-Grunewald|Berlin-Nikolassee|Berlin-Wannsee (S)|Potsdam Griebnitzsee (S),8080070,4,Babelsberg,Brandenburg,Potsdam,14482,13.092871,52.391391,2024-07-08 00:20:00,2024-07-08 00:20:00,2024-07-08 00:20:00,,0,0,,on_time,on_time
